t_s,port,port_name,status,d1,d2
2495.108557,32:0,ROLI Piano ROLI Piano MIDI 1,222,7,0
2495.111494,32:0,ROLI Piano ROLI Piano MIDI 1,238,80,64
2495.113562,32:0,ROLI Piano ROLI Piano MIDI 1,221,36,0
2495.117790,32:0,ROLI Piano ROLI Piano MIDI 1,238,39,65
2495.122608,32:0,ROLI Piano ROLI Piano MIDI 1,222,21,0
2495.123360,32:0,ROLI Piano ROLI Piano MIDI 1,238,42,65
2495.127651,32:0,ROLI Piano ROLI Piano MIDI 1,221,41,0
2495.136613,32:0,ROLI Piano ROLI Piano MIDI 1,222,39,0
2495.141518,32:0,ROLI Piano ROLI Piano MIDI 1,221,46,0
2495.141524,32:0,ROLI Piano ROLI Piano MIDI 1,238,1,65
2495.147616,32:0,ROLI Piano ROLI Piano MIDI 1,238,48,64
2495.150559,32:0,ROLI Piano ROLI Piano MIDI 1,222,71,0
2495.153670,32:0,ROLI Piano ROLI Piano MIDI 1,238,0,64
2495.155577,32:0,ROLI Piano ROLI Piano MIDI 1,221,50,0
2495.164620,32:0,ROLI Piano ROLI Piano MIDI 1,222,103,0
2495.169614,32:0,ROLI Piano ROLI Piano MIDI 1,221,51,0
2495.178535,32:0,ROLI Piano ROLI Piano MIDI 1,222,127,0
2495.183565,32:0,ROLI Piano ROLI Piano MIDI 1,221,50,0
2495.183571,32:0,ROLI Piano ROLI Piano MIDI 1,238,120,63
2495.189525,32:0,ROLI Piano ROLI Piano MIDI 1,238,82,63
2495.195399,32:0,ROLI Piano ROLI Piano MIDI 1,238,44,63
2495.197507,32:0,ROLI Piano ROLI Piano MIDI 1,221,51,0
2495.201353,32:0,ROLI Piano ROLI Piano MIDI 1,238,15,63
2495.207555,32:0,ROLI Piano ROLI Piano MIDI 1,238,119,62
2495.211539,32:0,ROLI Piano ROLI Piano MIDI 1,221,48,0
2495.213549,32:0,ROLI Piano ROLI Piano MIDI 1,238,6,63
2495.219558,32:0,ROLI Piano ROLI Piano MIDI 1,238,85,62
2495.225596,32:0,ROLI Piano ROLI Piano MIDI 1,221,44,0
2495.239579,32:0,ROLI Piano ROLI Piano MIDI 1,221,35,0
2495.248537,32:0,ROLI Piano ROLI Piano MIDI 1,222,125,0
2495.249520,32:0,ROLI Piano ROLI Piano MIDI 1,238,91,62
2495.253745,32:0,ROLI Piano ROLI Piano MIDI 1,221,16,0
2495.255551,32:0,ROLI Piano ROLI Piano MIDI 1,238,127,62
2495.261546,32:0,ROLI Piano ROLI Piano MIDI 1,238,47,63
2495.262547,32:0,ROLI Piano ROLI Piano MIDI 1,222,101,0
2495.267583,32:0,ROLI Piano ROLI Piano MIDI 1,221,0,0
2495.267588,32:0,ROLI Piano ROLI Piano MIDI 1,238,102,63
2495.273486,32:0,ROLI Piano ROLI Piano MIDI 1,238,0,64
2495.276484,32:0,ROLI Piano ROLI Piano MIDI 1,222,38,0
2495.290555,32:0,ROLI Piano ROLI Piano MIDI 1,222,0,0
2495.329531,32:0,ROLI Piano ROLI Piano MIDI 1,142,84,1
2495.415564,32:0,ROLI Piano ROLI Piano MIDI 1,141,62,1
2495.454521,32:0,ROLI Piano ROLI Piano MIDI 1,239,0,64
2495.454527,32:0,ROLI Piano ROLI Piano MIDI 1,159,64,78
2495.456532,32:0,ROLI Piano ROLI Piano MIDI 1,156,86,87
2495.569497,32:0,ROLI Piano ROLI Piano MIDI 1,236,16,64
2495.575538,32:0,ROLI Piano ROLI Piano MIDI 1,236,62,64
2495.580565,32:0,ROLI Piano ROLI Piano MIDI 1,223,1,0
2495.586551,32:0,ROLI Piano ROLI Piano MIDI 1,236,63,64
2495.592697,32:0,ROLI Piano ROLI Piano MIDI 1,236,48,64
2495.594478,32:0,ROLI Piano ROLI Piano MIDI 1,223,7,0
2495.598625,32:0,ROLI Piano ROLI Piano MIDI 1,236,10,64
2495.604675,32:0,ROLI Piano ROLI Piano MIDI 1,236,0,64
2495.608511,32:0,ROLI Piano ROLI Piano MIDI 1,223,15,0
2495.615518,32:0,ROLI Piano ROLI Piano MIDI 1,220,47,0
2495.622620,32:0,ROLI Piano ROLI Piano MIDI 1,223,21,0
2495.629578,32:0,ROLI Piano ROLI Piano MIDI 1,220,126,0
2495.636584,32:0,ROLI Piano ROLI Piano MIDI 1,223,25,0
2495.643609,32:0,ROLI Piano ROLI Piano MIDI 1,220,127,0
2495.646598,32:0,ROLI Piano ROLI Piano MIDI 1,236,66,63
2495.650606,32:0,ROLI Piano ROLI Piano MIDI 1,223,30,0
2495.652492,32:0,ROLI Piano ROLI Piano MIDI 1,236,114,62
2495.658537,32:0,ROLI Piano ROLI Piano MIDI 1,236,85,62
2495.664546,32:0,ROLI Piano ROLI Piano MIDI 1,223,36,0
2495.678538,32:0,ROLI Piano ROLI Piano MIDI 1,223,42,0
2495.692562,32:0,ROLI Piano ROLI Piano MIDI 1,223,45,0
2495.706551,32:0,ROLI Piano ROLI Piano MIDI 1,223,46,0
2495.718409,32:0,ROLI Piano ROLI Piano MIDI 1,236,99,62
2495.724417,32:0,ROLI Piano ROLI Piano MIDI 1,236,47,63
2495.730618,32:0,ROLI Piano ROLI Piano MIDI 1,236,0,64
2495.734404,32:0,ROLI Piano ROLI Piano MIDI 1,223,45,0
2495.748675,32:0,ROLI Piano ROLI Piano MIDI 1,223,43,0
2495.762586,32:0,ROLI Piano ROLI Piano MIDI 1,223,41,0
2495.790538,32:0,ROLI Piano ROLI Piano MIDI 1,223,44,0
2495.804491,32:0,ROLI Piano ROLI Piano MIDI 1,223,47,0
2495.814568,32:0,ROLI Piano ROLI Piano MIDI 1,236,59,63
2495.818585,32:0,ROLI Piano ROLI Piano MIDI 1,223,50,0
2495.820556,32:0,ROLI Piano ROLI Piano MIDI 1,236,97,62
2495.826590,32:0,ROLI Piano ROLI Piano MIDI 1,236,85,62
2495.832573,32:0,ROLI Piano ROLI Piano MIDI 1,223,52,0
2495.860511,32:0,ROLI Piano ROLI Piano MIDI 1,223,51,0
2495.874594,32:0,ROLI Piano ROLI Piano MIDI 1,223,48,0
2495.888504,32:0,ROLI Piano ROLI Piano MIDI 1,223,46,0
2495.892541,32:0,ROLI Piano ROLI Piano MIDI 1,236,13,63
2495.898458,32:0,ROLI Piano ROLI Piano MIDI 1,236,88,63
2495.902667,32:0,ROLI Piano ROLI Piano MIDI 1,223,40,0
2495.904647,32:0,ROLI Piano ROLI Piano MIDI 1,236,0,64
2495.916618,32:0,ROLI Piano ROLI Piano MIDI 1,223,27,0
2495.930518,32:0,ROLI Piano ROLI Piano MIDI 1,223,0,0
2495.937597,32:0,ROLI Piano ROLI Piano MIDI 1,220,110,0
2495.951522,32:0,ROLI Piano ROLI Piano MIDI 1,220,57,0
2495.965501,32:0,ROLI Piano ROLI Piano MIDI 1,220,0,0
2495.969615,32:0,ROLI Piano ROLI Piano MIDI 1,239,113,63
2495.975595,32:0,ROLI Piano ROLI Piano MIDI 1,239,119,63
2495.981510,32:0,ROLI Piano ROLI Piano MIDI 1,239,100,63
2495.987583,32:0,ROLI Piano ROLI Piano MIDI 1,239,88,63
2495.993610,32:0,ROLI Piano ROLI Piano MIDI 1,239,90,63
2496.028549,32:0,ROLI Piano ROLI Piano MIDI 1,239,0,64
2496.028554,32:0,ROLI Piano ROLI Piano MIDI 1,143,64,10
2496.034554,32:0,ROLI Piano ROLI Piano MIDI 1,140,86,1
2496.090523,32:0,ROLI Piano ROLI Piano MIDI 1,158,84,22
2496.114646,32:0,ROLI Piano ROLI Piano MIDI 1,159,91,93
2496.202591,32:0,ROLI Piano ROLI Piano MIDI 1,222,8,0
2496.216627,32:0,ROLI Piano ROLI Piano MIDI 1,222,0,0
2496.230550,32:0,ROLI Piano ROLI Piano MIDI 1,222,2,0
2496.244685,32:0,ROLI Piano ROLI Piano MIDI 1,222,11,0
2496.258587,32:0,ROLI Piano ROLI Piano MIDI 1,222,0,0
2496.272604,32:0,ROLI Piano ROLI Piano MIDI 1,239,41,64
2496.277831,32:0,ROLI Piano ROLI Piano MIDI 1,238,7,64
2496.278410,32:0,ROLI Piano ROLI Piano MIDI 1,239,101,64
2496.283371,32:0,ROLI Piano ROLI Piano MIDI 1,238,36,64
2496.284414,32:0,ROLI Piano ROLI Piano MIDI 1,239,122,64
2496.289588,32:0,ROLI Piano ROLI Piano MIDI 1,238,63,64
2496.290619,32:0,ROLI Piano ROLI Piano MIDI 1,239,33,65
2496.295554,32:0,ROLI Piano ROLI Piano MIDI 1,238,69,64
2496.296580,32:0,ROLI Piano ROLI Piano MIDI 1,239,42,65
2496.307640,32:0,ROLI Piano ROLI Piano MIDI 1,238,42,64
2496.313602,32:0,ROLI Piano ROLI Piano MIDI 1,238,0,64
2496.314645,32:0,ROLI Piano ROLI Piano MIDI 1,222,13,0
2496.320675,32:0,ROLI Piano ROLI Piano MIDI 1,239,2,65
2496.325552,32:0,ROLI Piano ROLI Piano MIDI 1,223,16,0
2496.326724,32:0,ROLI Piano ROLI Piano MIDI 1,239,81,64
2496.328375,32:0,ROLI Piano ROLI Piano MIDI 1,222,56,0
2496.332490,32:0,ROLI Piano ROLI Piano MIDI 1,239,47,64
2496.338560,32:0,ROLI Piano ROLI Piano MIDI 1,239,20,64
2496.339442,32:0,ROLI Piano ROLI Piano MIDI 1,223,35,0
2496.342395,32:0,ROLI Piano ROLI Piano MIDI 1,222,87,0
2496.344476,32:0,ROLI Piano ROLI Piano MIDI 1,239,0,64
2496.353532,32:0,ROLI Piano ROLI Piano MIDI 1,223,49,0
2496.356538,32:0,ROLI Piano ROLI Piano MIDI 1,222,97,0
2496.367587,32:0,ROLI Piano ROLI Piano MIDI 1,238,108,63
2496.367592,32:0,ROLI Piano ROLI Piano MIDI 1,223,56,0
2496.370570,32:0,ROLI Piano ROLI Piano MIDI 1,222,95,0
2496.373555,32:0,ROLI Piano ROLI Piano MIDI 1,238,77,63
2496.379571,32:0,ROLI Piano ROLI Piano MIDI 1,238,76,63
2496.381494,32:0,ROLI Piano ROLI Piano MIDI 1,223,54,0
2496.384454,32:0,ROLI Piano ROLI Piano MIDI 1,222,105,0
2496.385428,32:0,ROLI Piano ROLI Piano MIDI 1,238,31,63
2496.389574,32:0,ROLI Piano ROLI Piano MIDI 1,149,53,38
2496.391553,32:0,ROLI Piano ROLI Piano MIDI 1,151,52,25
2496.393377,32:0,ROLI Piano ROLI Piano MIDI 1,238,15,63
2496.401528,32:0,ROLI Piano ROLI Piano MIDI 1,238,6,63
2496.401533,32:0,ROLI Piano ROLI Piano MIDI 1,223,60,0
2496.404512,32:0,ROLI Piano ROLI Piano MIDI 1,222,111,0
2496.409541,32:0,ROLI Piano ROLI Piano MIDI 1,238,22,63
2496.417566,32:0,ROLI Piano ROLI Piano MIDI 1,238,73,63
2496.421575,32:0,ROLI Piano ROLI Piano MIDI 1,223,66,0
2496.424569,32:0,ROLI Piano ROLI Piano MIDI 1,222,99,0
2496.425371,32:0,ROLI Piano ROLI Piano MIDI 1,238,0,64
2496.441484,32:0,ROLI Piano ROLI Piano MIDI 1,223,84,0
2496.444492,32:0,ROLI Piano ROLI Piano MIDI 1,222,56,0
2496.446517,32:0,ROLI Piano ROLI Piano MIDI 1,135,52,87
2496.458532,32:0,ROLI Piano ROLI Piano MIDI 1,223,95,0
2496.461570,32:0,ROLI Piano ROLI Piano MIDI 1,222,0,0
2496.475615,32:0,ROLI Piano ROLI Piano MIDI 1,223,92,0
2496.492525,32:0,ROLI Piano ROLI Piano MIDI 1,223,84,0
2496.504520,32:0,ROLI Piano ROLI Piano MIDI 1,213,19,0
2496.505362,32:0,ROLI Piano ROLI Piano MIDI 1,239,3,64
2496.509639,32:0,ROLI Piano ROLI Piano MIDI 1,223,75,0
2496.512564,32:0,ROLI Piano ROLI Piano MIDI 1,239,15,64
2496.519543,32:0,ROLI Piano ROLI Piano MIDI 1,239,18,64
2496.521507,32:0,ROLI Piano ROLI Piano MIDI 1,213,31,0
2496.526482,32:0,ROLI Piano ROLI Piano MIDI 1,223,59,0
2496.531531,32:0,ROLI Piano ROLI Piano MIDI 1,157,62,56
2496.534579,32:0,ROLI Piano ROLI Piano MIDI 1,239,17,64
2496.541675,32:0,ROLI Piano ROLI Piano MIDI 1,213,26,0
2496.542396,32:0,ROLI Piano ROLI Piano MIDI 1,239,7,64
2496.546542,32:0,ROLI Piano ROLI Piano MIDI 1,223,35,0
2496.550479,32:0,ROLI Piano ROLI Piano MIDI 1,239,0,64
2496.561522,32:0,ROLI Piano ROLI Piano MIDI 1,142,84,1
2496.561527,32:0,ROLI Piano ROLI Piano MIDI 1,213,25,0
2496.563502,32:0,ROLI Piano ROLI Piano MIDI 1,223,12,0
2496.578466,32:0,ROLI Piano ROLI Piano MIDI 1,213,16,0
2496.580605,32:0,ROLI Piano ROLI Piano MIDI 1,223,0,0
2496.595514,32:0,ROLI Piano ROLI Piano MIDI 1,213,13,0
2496.612581,32:0,ROLI Piano ROLI Piano MIDI 1,213,14,0
2496.629528,32:0,ROLI Piano ROLI Piano MIDI 1,213,15,0
2496.646490,32:0,ROLI Piano ROLI Piano MIDI 1,221,10,0
2496.663567,32:0,ROLI Piano ROLI Piano MIDI 1,213,10,0
2496.663574,32:0,ROLI Piano ROLI Piano MIDI 1,221,24,0
2496.680525,32:0,ROLI Piano ROLI Piano MIDI 1,213,0,0
2496.680531,32:0,ROLI Piano ROLI Piano MIDI 1,221,36,0
2496.697518,32:0,ROLI Piano ROLI Piano MIDI 1,221,40,0
2496.714544,32:0,ROLI Piano ROLI Piano MIDI 1,221,39,0
2496.719482,32:0,ROLI Piano ROLI Piano MIDI 1,145,81,84
2496.734498,32:0,ROLI Piano ROLI Piano MIDI 1,221,28,0
2496.754511,32:0,ROLI Piano ROLI Piano MIDI 1,221,3,0
2496.774470,32:0,ROLI Piano ROLI Piano MIDI 1,221,0,0
2496.834467,32:0,ROLI Piano ROLI Piano MIDI 1,223,1,0
2496.837715,32:0,ROLI Piano ROLI Piano MIDI 1,209,8,0
2496.854504,32:0,ROLI Piano ROLI Piano MIDI 1,223,11,0
2496.857603,32:0,ROLI Piano ROLI Piano MIDI 1,209,25,0
2496.874480,32:0,ROLI Piano ROLI Piano MIDI 1,223,24,0
2496.877777,32:0,ROLI Piano ROLI Piano MIDI 1,209,38,0
2496.890594,32:0,ROLI Piano ROLI Piano MIDI 1,133,53,1
2496.891546,32:0,ROLI Piano ROLI Piano MIDI 1,223,40,0
2496.894466,32:0,ROLI Piano ROLI Piano MIDI 1,141,62,1
2496.894471,32:0,ROLI Piano ROLI Piano MIDI 1,209,43,0
2496.905532,32:0,ROLI Piano ROLI Piano MIDI 1,223,51,0
2496.908643,32:0,ROLI Piano ROLI Piano MIDI 1,209,42,0
2496.919492,32:0,ROLI Piano ROLI Piano MIDI 1,223,57,0
2496.922539,32:0,ROLI Piano ROLI Piano MIDI 1,209,43,0
2496.933537,32:0,ROLI Piano ROLI Piano MIDI 1,223,63,0
2496.936591,32:0,ROLI Piano ROLI Piano MIDI 1,209,42,0
2496.947483,32:0,ROLI Piano ROLI Piano MIDI 1,223,70,0
2496.950495,32:0,ROLI Piano ROLI Piano MIDI 1,209,39,0
2496.961489,32:0,ROLI Piano ROLI Piano MIDI 1,223,66,0
2496.964631,32:0,ROLI Piano ROLI Piano MIDI 1,209,36,0
2496.975523,32:0,ROLI Piano ROLI Piano MIDI 1,223,45,0
2496.977525,32:0,ROLI Piano ROLI Piano MIDI 1,225,116,63
2496.978509,32:0,ROLI Piano ROLI Piano MIDI 1,209,28,0
2496.983549,32:0,ROLI Piano ROLI Piano MIDI 1,225,99,63
2496.989582,32:0,ROLI Piano ROLI Piano MIDI 1,225,85,63
2496.989587,32:0,ROLI Piano ROLI Piano MIDI 1,223,23,0
2496.992706,32:0,ROLI Piano ROLI Piano MIDI 1,209,21,0
2496.995682,32:0,ROLI Piano ROLI Piano MIDI 1,225,72,63
2497.001667,32:0,ROLI Piano ROLI Piano MIDI 1,225,59,63
2497.003500,32:0,ROLI Piano ROLI Piano MIDI 1,223,11,0
2497.006587,32:0,ROLI Piano ROLI Piano MIDI 1,209,16,0
2497.007463,32:0,ROLI Piano ROLI Piano MIDI 1,225,50,63
2497.013489,32:0,ROLI Piano ROLI Piano MIDI 1,225,42,63
2497.017536,32:0,ROLI Piano ROLI Piano MIDI 1,223,6,0
2497.019471,32:0,ROLI Piano ROLI Piano MIDI 1,225,32,63
2497.020489,32:0,ROLI Piano ROLI Piano MIDI 1,209,13,0
2497.025635,32:0,ROLI Piano ROLI Piano MIDI 1,225,26,63
2497.031725,32:0,ROLI Piano ROLI Piano MIDI 1,225,31,63
2497.031731,32:0,ROLI Piano ROLI Piano MIDI 1,223,0,0
2497.034544,32:0,ROLI Piano ROLI Piano MIDI 1,209,5,0
2497.037935,32:0,ROLI Piano ROLI Piano MIDI 1,225,36,63
2497.043661,32:0,ROLI Piano ROLI Piano MIDI 1,225,46,63
2497.048651,32:0,ROLI Piano ROLI Piano MIDI 1,209,0,0
2497.049396,32:0,ROLI Piano ROLI Piano MIDI 1,225,60,63
2497.055751,32:0,ROLI Piano ROLI Piano MIDI 1,225,76,63
2497.061641,32:0,ROLI Piano ROLI Piano MIDI 1,225,94,63
2497.067630,32:0,ROLI Piano ROLI Piano MIDI 1,225,102,63
2497.077786,32:0,ROLI Piano ROLI Piano MIDI 1,146,50,91
2497.080623,32:0,ROLI Piano ROLI Piano MIDI 1,225,110,63
2497.087603,32:0,ROLI Piano ROLI Piano MIDI 1,225,112,63
2497.094558,32:0,ROLI Piano ROLI Piano MIDI 1,225,110,63
2497.101522,32:0,ROLI Piano ROLI Piano MIDI 1,225,104,63
2497.108686,32:0,ROLI Piano ROLI Piano MIDI 1,147,60,61
2497.109540,32:0,ROLI Piano ROLI Piano MIDI 1,225,107,63
2497.117869,32:0,ROLI Piano ROLI Piano MIDI 1,225,113,63
2497.161603,32:0,ROLI Piano ROLI Piano MIDI 1,143,91,1
2497.168588,32:0,ROLI Piano ROLI Piano MIDI 1,225,0,64
2497.168594,32:0,ROLI Piano ROLI Piano MIDI 1,129,81,1
2497.189613,32:0,ROLI Piano ROLI Piano MIDI 1,210,13,0
2497.203515,32:0,ROLI Piano ROLI Piano MIDI 1,210,22,0
2497.217572,32:0,ROLI Piano ROLI Piano MIDI 1,210,24,0
2497.220562,32:0,ROLI Piano ROLI Piano MIDI 1,211,9,0
2497.231643,32:0,ROLI Piano ROLI Piano MIDI 1,210,27,0
2497.234622,32:0,ROLI Piano ROLI Piano MIDI 1,211,15,0
2497.245401,32:0,ROLI Piano ROLI Piano MIDI 1,210,29,0
2497.248398,32:0,ROLI Piano ROLI Piano MIDI 1,211,20,0
2497.259502,32:0,ROLI Piano ROLI Piano MIDI 1,210,30,0
2497.262586,32:0,ROLI Piano ROLI Piano MIDI 1,211,24,0
2497.273657,32:0,ROLI Piano ROLI Piano MIDI 1,210,31,0
2497.276639,32:0,ROLI Piano ROLI Piano MIDI 1,211,30,0
2497.287636,32:0,ROLI Piano ROLI Piano MIDI 1,210,35,0
2497.290549,32:0,ROLI Piano ROLI Piano MIDI 1,211,46,0
2497.301569,32:0,ROLI Piano ROLI Piano MIDI 1,210,37,0
2497.304596,32:0,ROLI Piano ROLI Piano MIDI 1,211,66,0
2497.315542,32:0,ROLI Piano ROLI Piano MIDI 1,210,35,0
2497.318599,32:0,ROLI Piano ROLI Piano MIDI 1,211,84,0
2497.329630,32:0,ROLI Piano ROLI Piano MIDI 1,210,32,0
2497.332577,32:0,ROLI Piano ROLI Piano MIDI 1,211,96,0
2497.343597,32:0,ROLI Piano ROLI Piano MIDI 1,210,33,0
2497.346694,32:0,ROLI Piano ROLI Piano MIDI 1,211,105,0
2497.360561,32:0,ROLI Piano ROLI Piano MIDI 1,211,113,0
2497.371615,32:0,ROLI Piano ROLI Piano MIDI 1,210,34,0
2497.374613,32:0,ROLI Piano ROLI Piano MIDI 1,211,118,0
2497.385690,32:0,ROLI Piano ROLI Piano MIDI 1,210,36,0
2497.388667,32:0,ROLI Piano ROLI Piano MIDI 1,211,122,0
2497.399662,32:0,ROLI Piano ROLI Piano MIDI 1,210,39,0
2497.402614,32:0,ROLI Piano ROLI Piano MIDI 1,211,126,0
2497.413656,32:0,ROLI Piano ROLI Piano MIDI 1,210,38,0
2497.427625,32:0,ROLI Piano ROLI Piano MIDI 1,210,35,0
2497.430638,32:0,ROLI Piano ROLI Piano MIDI 1,211,125,0
2497.441500,32:0,ROLI Piano ROLI Piano MIDI 1,210,33,0
2497.444668,32:0,ROLI Piano ROLI Piano MIDI 1,211,121,0
2497.450680,32:0,ROLI Piano ROLI Piano MIDI 1,148,88,63
2497.458710,32:0,ROLI Piano ROLI Piano MIDI 1,210,32,0
2497.459390,32:0,ROLI Piano ROLI Piano MIDI 1,149,77,35
2497.464734,32:0,ROLI Piano ROLI Piano MIDI 1,211,114,0
2497.478715,32:0,ROLI Piano ROLI Piano MIDI 1,210,29,0
2497.484640,32:0,ROLI Piano ROLI Piano MIDI 1,211,106,0
2497.498604,32:0,ROLI Piano ROLI Piano MIDI 1,210,30,0
2497.504641,32:0,ROLI Piano ROLI Piano MIDI 1,211,99,0
2497.518578,32:0,ROLI Piano ROLI Piano MIDI 1,210,31,0
2497.524597,32:0,ROLI Piano ROLI Piano MIDI 1,211,89,0
2497.538581,32:0,ROLI Piano ROLI Piano MIDI 1,210,30,0
2497.544605,32:0,ROLI Piano ROLI Piano MIDI 1,211,81,0
2497.558667,32:0,ROLI Piano ROLI Piano MIDI 1,210,31,0
2497.563511,32:0,ROLI Piano ROLI Piano MIDI 1,133,77,1
2497.563517,32:0,ROLI Piano ROLI Piano MIDI 1,211,76,0
2497.575548,32:0,ROLI Piano ROLI Piano MIDI 1,210,24,0
2497.580655,32:0,ROLI Piano ROLI Piano MIDI 1,211,74,0
2497.592616,32:0,ROLI Piano ROLI Piano MIDI 1,210,6,0
2497.597862,32:0,ROLI Piano ROLI Piano MIDI 1,211,57,0
2497.599641,32:0,ROLI Piano ROLI Piano MIDI 1,212,10,0
2497.609596,32:0,ROLI Piano ROLI Piano MIDI 1,210,0,0
2497.614699,32:0,ROLI Piano ROLI Piano MIDI 1,149,77,12
2497.617650,32:0,ROLI Piano ROLI Piano MIDI 1,211,33,0
2497.619638,32:0,ROLI Piano ROLI Piano MIDI 1,212,42,0
2497.637923,32:0,ROLI Piano ROLI Piano MIDI 1,211,6,0
2497.639594,32:0,ROLI Piano ROLI Piano MIDI 1,212,67,0
2497.657626,32:0,ROLI Piano ROLI Piano MIDI 1,211,0,0
2497.657631,32:0,ROLI Piano ROLI Piano MIDI 1,228,127,63
2497.659612,32:0,ROLI Piano ROLI Piano MIDI 1,212,76,0
2497.665707,32:0,ROLI Piano ROLI Piano MIDI 1,228,0,64
2497.679590,32:0,ROLI Piano ROLI Piano MIDI 1,212,85,0
2497.699601,32:0,ROLI Piano ROLI Piano MIDI 1,212,86,0
2497.719581,32:0,ROLI Piano ROLI Piano MIDI 1,212,85,0
2497.739580,32:0,ROLI Piano ROLI Piano MIDI 1,212,82,0
2497.759649,32:0,ROLI Piano ROLI Piano MIDI 1,212,94,0
2497.769559,32:0,ROLI Piano ROLI Piano MIDI 1,210,2,0
2497.772572,32:0,ROLI Piano ROLI Piano MIDI 1,213,43,0
2497.777643,32:0,ROLI Piano ROLI Piano MIDI 1,211,7,0
2497.779640,32:0,ROLI Piano ROLI Piano MIDI 1,212,110,0
2497.789608,32:0,ROLI Piano ROLI Piano MIDI 1,210,53,0
2497.792541,32:0,ROLI Piano ROLI Piano MIDI 1,213,81,0
2497.793567,32:0,ROLI Piano ROLI Piano MIDI 1,228,126,63
2497.797758,32:0,ROLI Piano ROLI Piano MIDI 1,211,41,0
2497.799505,32:0,ROLI Piano ROLI Piano MIDI 1,212,125,0
2497.801492,32:0,ROLI Piano ROLI Piano MIDI 1,228,0,64
2497.809588,32:0,ROLI Piano ROLI Piano MIDI 1,210,103,0
2497.812652,32:0,ROLI Piano ROLI Piano MIDI 1,213,98,0
2497.817640,32:0,ROLI Piano ROLI Piano MIDI 1,211,81,0
2497.819635,32:0,ROLI Piano ROLI Piano MIDI 1,212,127,0
2497.829664,32:0,ROLI Piano ROLI Piano MIDI 1,210,127,0
2497.832615,32:0,ROLI Piano ROLI Piano MIDI 1,213,91,0
2497.837898,32:0,ROLI Piano ROLI Piano MIDI 1,211,117,0
2497.852603,32:0,ROLI Piano ROLI Piano MIDI 1,213,28,0
2497.857632,32:0,ROLI Piano ROLI Piano MIDI 1,211,127,0
2497.872599,32:0,ROLI Piano ROLI Piano MIDI 1,213,0,0
2497.899664,32:0,ROLI Piano ROLI Piano MIDI 1,212,126,0
2497.912553,32:0,ROLI Piano ROLI Piano MIDI 1,213,96,0
2497.913614,32:0,ROLI Piano ROLI Piano MIDI 1,228,114,63
2497.919672,32:0,ROLI Piano ROLI Piano MIDI 1,212,127,0
2497.921599,32:0,ROLI Piano ROLI Piano MIDI 1,228,60,63
2497.929636,32:0,ROLI Piano ROLI Piano MIDI 1,228,22,63
2497.932520,32:0,ROLI Piano ROLI Piano MIDI 1,213,127,0
2497.937695,32:0,ROLI Piano ROLI Piano MIDI 1,228,124,62
2497.945584,32:0,ROLI Piano ROLI Piano MIDI 1,228,112,62
2497.961608,32:0,ROLI Piano ROLI Piano MIDI 1,228,111,62
2497.969523,32:0,ROLI Piano ROLI Piano MIDI 1,228,107,62
2497.977622,32:0,ROLI Piano ROLI Piano MIDI 1,211,113,0
2497.977628,32:0,ROLI Piano ROLI Piano MIDI 1,228,2,63
2497.979503,32:0,ROLI Piano ROLI Piano MIDI 1,212,116,0
2497.985529,32:0,ROLI Piano ROLI Piano MIDI 1,228,30,63
2497.993690,32:0,ROLI Piano ROLI Piano MIDI 1,228,66,63
2497.997920,32:0,ROLI Piano ROLI Piano MIDI 1,211,76,0
2497.999522,32:0,ROLI Piano ROLI Piano MIDI 1,212,72,0
2498.001403,32:0,ROLI Piano ROLI Piano MIDI 1,228,111,63
2498.009542,32:0,ROLI Piano ROLI Piano MIDI 1,210,100,0
2498.009548,32:0,ROLI Piano ROLI Piano MIDI 1,228,0,64
2498.012623,32:0,ROLI Piano ROLI Piano MIDI 1,213,80,0
2498.017534,32:0,ROLI Piano ROLI Piano MIDI 1,211,34,0
2498.019632,32:0,ROLI Piano ROLI Piano MIDI 1,212,16,0
2498.029638,32:0,ROLI Piano ROLI Piano MIDI 1,210,34,0
2498.032666,32:0,ROLI Piano ROLI Piano MIDI 1,213,6,0
2498.037805,32:0,ROLI Piano ROLI Piano MIDI 1,211,0,0
2498.049648,32:0,ROLI Piano ROLI Piano MIDI 1,210,0,0
2498.052393,32:0,ROLI Piano ROLI Piano MIDI 1,213,0,0
2498.069579,32:0,ROLI Piano ROLI Piano MIDI 1,212,0,0
2498.069585,32:0,ROLI Piano ROLI Piano MIDI 1,132,88,11
2498.095649,32:0,ROLI Piano ROLI Piano MIDI 1,130,50,26
2498.142677,32:0,ROLI Piano ROLI Piano MIDI 1,133,77,1
2498.162625,32:0,ROLI Piano ROLI Piano MIDI 1,131,60,1
2498.339621,32:0,ROLI Piano ROLI Piano MIDI 1,151,52,7
2498.395663,32:0,ROLI Piano ROLI Piano MIDI 1,152,53,4
2498.411562,32:0,ROLI Piano ROLI Piano MIDI 1,150,55,22
2498.414606,32:0,ROLI Piano ROLI Piano MIDI 1,147,60,61
2498.418638,32:0,ROLI Piano ROLI Piano MIDI 1,145,81,55
2498.420595,32:0,ROLI Piano ROLI Piano MIDI 1,158,84,68
2498.422425,32:0,ROLI Piano ROLI Piano MIDI 1,149,77,45
2498.428668,32:0,ROLI Piano ROLI Piano MIDI 1,153,57,1
